wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
2.0,8000.0,0.0,111706.0,113272.0,110910.0,111706.0,146977.0,141503.0,141498.0,141498.0,153216.0
3.0,8000.0,0.0,116540.0,118172.0,116587.0,116540.0,179156.0,173854.0,182598.0,182598.0,186436.0
3.0,8000.0,0.0,116303.0,118150.0,116494.0,116303.0,178318.0,171103.0,176296.0,176296.0,186088.0
3.0,8000.0,0.0,116197.0,117666.0,116323.0,116197.0,175491.0,167831.0,172539.0,172539.0,185088.0
4.0,8000.0,0.0,118737.0,121391.0,119168.0,118737.0,197331.0,190240.0,202014.0,202014.0,206273.0
4.0,8000.0,0.0,118834.0,121720.0,118858.0,118834.0,196726.0,187987.0,196464.0,196464.0,206033.0
4.0,8000.0,0.0,118729.0,121320.0,118709.0,118729.0,194505.0,186056.0,193146.0,193146.0,205261.0
2.0,9600.0,1600.0,108458.0,106527.0,106130.0,108458.0,126495.0,121875.0,133857.0,133872.0,144478.0
2.0,9600.0,1600.0,107724.0,106358.0,106072.0,107724.0,125158.0,120820.0,123121.0,130025.0,143655.0
2.0,9600.0,1600.0,107400.0,105903.0,105591.0,107400.0,122475.0,118749.0,119554.0,125189.0,140981.0
3.0,9600.0,1600.0,113902.0,114181.0,113314.0,113902.0,149940.0,145709.0,155821.0,166040.0,174022.0
3.0,9600.0,1600.0,113755.0,113353.0,112242.0,113755.0,148028.0,145557.0,148804.0,162602.0,173688.0
3.0,9600.0,1600.0,113227.0,113429.0,112464.0,113227.0,145746.0,143914.0,145381.0,158104.0,172762.0
4.0,9600.0,1600.0,116711.0,116187.0,115580.0,116711.0,166904.0,164833.0,172917.0,187305.0,193265.0
4.0,9600.0,1600.0,116743.0,115826.0,115368.0,116743.0,164677.0,163261.0,167475.0,183988.0,193053.0
4.0,9600.0,1600.0,116378.0,117067.0,115016.0,116378.0,164006.0,159894.0,165552.0,180229.0,192425.0
2.0,9000.0,0.0,112040.0,113140.0,112116.0,112040.0,152288.0,146573.0,151290.0,151290.0,155011.0
2.0,9000.0,0.0,112042.0,112995.0,111710.0,112042.0,151038.0,145327.0,146554.0,146554.0,154603.0
2.0,9000.0,0.0,111569.0,112511.0,111124.0,111569.0,148127.0,142208.0,142450.0,142450.0,153218.0
3.0,9000.0,0.0,117036.0,119091.0,116891.0,117036.0,180972.0,173414.0,183186.0,183186.0,186472.0
3.0,9000.0,0.0,116838.0,118967.0,116970.0,116838.0,179220.0,172104.0,177362.0,177362.0,186087.0
3.0,9000.0,0.0,116401.0,118120.0,116725.0,116401.0,177123.0,169098.0,173547.0,173547.0,185098.0
4.0,9000.0,0.0,119500.0,123105.0,119653.0,119500.0,198955.0,191279.0,202775.0,202775.0,206332.0
4.0,9000.0,0.0,119308.0,123137.0,119782.0,119308.0,197405.0,189071.0,197342.0,197342.0,206058.0
4.0,9000.0,0.0,119371.0,121262.0,119309.0,119371.0,195801.0,185426.0,194145.0,194145.0,205255.0
2.0,10800.0,1800.0,108854.0,106578.0,106590.0,108854.0,128740.0,122114.0,129905.0,134465.0,144506.0
2.0,10800.0,1800.0,108257.0,106449.0,106462.0,108257.0,126663.0,121088.0,124612.0,130891.0,143644.0
2.0,10800.0,1800.0,107389.0,106017.0,106034.0,107389.0,123660.0,117901.0,120850.0,125935.0,140948.0
3.0,10800.0,1800.0,114343.0,113921.0,113070.0,114343.0,151818.0,146238.0,156948.0,166975.0,173969.0
3.0,10800.0,1800.0,114119.0,114184.0,113159.0,114119.0,149811.0,144797.0,149786.0,163290.0,173725.0
3.0,10800.0,1800.0,113770.0,113950.0,112913.0,113770.0,147260.0,144003.0,146543.0,158824.0,172812.0
4.0,10800.0,1800.0,117138.0,117440.0,116438.0,117138.0,168811.0,165279.0,173994.0,188042.0,193255.0
4.0,10800.0,1800.0,116946.0,117202.0,116568.0,116946.0,167354.0,164388.0,168942.0,184981.0,193050.0
4.0,10800.0,1800.0,116942.0,118212.0,116212.0,116942.0,165671.0,163392.0,166812.0,181218.0,192391.0
2.0,10000.0,0.0,111923.0,112935.0,112029.0,111923.0,153453.0,149043.0,151838.0,151838.0,154961.0
2.0,10000.0,0.0,112167.0,112876.0,111749.0,112167.0,152008.0,146193.0,146937.0,146937.0,154533.0
2.0,10000.0,0.0,111514.0,112156.0,111222.0,111514.0,149276.0,142656.0,142811.0,142811.0,153142.0
3.0,10000.0,0.0,116550.0,119063.0,116621.0,116550.0,181950.0,175133.0,183036.0,183036.0,186349.0
3.0,10000.0,0.0,116269.0,118936.0,116559.0,116269.0,180625.0,173550.0,177276.0,177276.0,186018.0
3.0,10000.0,0.0,116568.0,118768.0,116474.0,116568.0,178234.0,170832.0,173636.0,173636.0,185028.0
4.0,10000.0,0.0,118941.0,122351.0,119118.0,118941.0,200346.0,194395.0,202223.0,202223.0,206178.0
4.0,10000.0,0.0,119066.0,121879.0,119062.0,119066.0,198840.0,191943.0,197561.0,197561.0,205931.0
4.0,10000.0,0.0,118967.0,121611.0,118676.0,118967.0,196136.0,188590.0,194007.0,194007.0,205105.0
2.0,12000.0,2000.0,108784.0,106463.0,106419.0,108784.0,128752.0,122994.0,130103.0,134745.0,144448.0
2.0,12000.0,2000.0,107991.0,106355.0,106289.0,107991.0,127034.0,122586.0,124722.0,131028.0,143554.0
2.0,12000.0,2000.0,107204.0,105863.0,105859.0,107204.0,123929.0,120146.0,120510.0,125877.0,140902.0
3.0,12000.0,2000.0,113979.0,114269.0,112710.0,113979.0,151823.0,147836.0,156470.0,166880.0,173855.0
3.0,12000.0,2000.0,113666.0,113748.0,112731.0,113666.0,149704.0,146973.0,150251.0,163396.0,173609.0
3.0,12000.0,2000.0,113287.0,113835.0,112562.0,113287.0,147681.0,144289.0,145948.0,158960.0,172675.0
