wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
2.0,840.0,140.0,11590.0,11649.0,11631.0,15112.0,11590.0,12392.0,12369.0,11579.0,11589.0,14081.0
3.0,840.0,140.0,14350.0,14489.0,14240.0,17917.0,14350.0,15438.0,15316.0,15404.0,15582.0,17388.0
3.0,840.0,140.0,14442.0,14331.0,14080.0,18073.0,14442.0,15320.0,15046.0,15117.0,15136.0,17328.0
3.0,840.0,140.0,14198.0,14059.0,13903.0,18187.0,14198.0,15019.0,14694.0,14459.0,14664.0,17255.0
4.0,840.0,140.0,15593.0,15705.0,15597.0,19987.0,15593.0,17301.0,16916.0,17215.0,17677.0,19290.0
4.0,840.0,140.0,15380.0,15509.0,15424.0,20181.0,15380.0,17240.0,16796.0,17233.0,17367.0,19296.0
4.0,840.0,140.0,15202.0,15218.0,15130.0,20108.0,15202.0,17052.0,16575.0,17307.0,16858.0,19204.0
2.0,800.0,0.0,13580.0,13816.0,13582.0,15178.0,13580.0,14997.0,14333.0,14289.0,14289.0,15455.0
2.0,800.0,0.0,13137.0,13437.0,13296.0,15168.0,13137.0,14722.0,14093.0,13815.0,13815.0,15418.0
2.0,800.0,0.0,12837.0,13063.0,12842.0,14943.0,12837.0,14261.0,13747.0,13283.0,13283.0,15274.0
3.0,800.0,0.0,15122.0,15955.0,15414.0,18358.0,15122.0,17703.0,17008.0,17280.0,17280.0,18567.0
3.0,800.0,0.0,15286.0,15746.0,15163.0,18240.0,15286.0,17516.0,16703.0,16716.0,16716.0,18549.0
3.0,800.0,0.0,15146.0,15428.0,15031.0,18152.0,15146.0,17194.0,16350.0,16220.0,16220.0,18418.0
4.0,800.0,0.0,16387.0,16687.0,16289.0,19994.0,16387.0,19518.0,18645.0,19128.0,19128.0,20524.0
4.0,800.0,0.0,16177.0,16716.0,16241.0,19955.0,16177.0,19312.0,18498.0,18703.0,18703.0,20511.0
4.0,800.0,0.0,15962.0,16638.0,16071.0,20084.0,15962.0,19056.0,18154.0,18332.0,18332.0,20443.0
2.0,960.0,160.0,12112.0,12411.0,12138.0,15155.0,12112.0,12924.0,12818.0,12537.0,12564.0,14413.0
2.0,960.0,160.0,12249.0,12006.0,11837.0,15130.0,12249.0,12652.0,12554.0,12213.0,12138.0,14319.0
2.0,960.0,160.0,11500.0,11538.0,11452.0,15125.0,11500.0,12169.0,12316.0,11801.0,11678.0,14053.0
3.0,960.0,160.0,13939.0,14261.0,14017.0,18092.0,13939.0,15523.0,15190.0,15233.0,15551.0,17324.0
3.0,960.0,160.0,13852.0,14226.0,13925.0,18225.0,13852.0,15299.0,14922.0,14851.0,15146.0,17279.0
3.0,960.0,160.0,13571.0,13940.0,13753.0,18026.0,13571.0,14927.0,14562.0,14420.0,14649.0,17201.0
4.0,960.0,160.0,15235.0,15579.0,15253.0,19946.0,15235.0,17219.0,16844.0,16971.0,17647.0,19241.0
4.0,960.0,160.0,15009.0,15407.0,15071.0,20069.0,15009.0,17023.0,16675.0,16757.0,17218.0,19218.0
4.0,960.0,160.0,15211.0,14983.0,14793.0,20076.0,15211.0,16869.0,16438.0,16307.0,16772.0,19165.0
2.0,900.0,0.0,13504.0,13834.0,13583.0,15196.0,13504.0,15080.0,14400.0,14192.0,14192.0,15512.0
2.0,900.0,0.0,13309.0,13569.0,13398.0,15129.0,13309.0,14836.0,14097.0,13771.0,13771.0,15472.0
2.0,900.0,0.0,13544.0,13168.0,13029.0,15013.0,13544.0,14577.0,13704.0,13269.0,13269.0,15323.0
3.0,900.0,0.0,15269.0,15638.0,15213.0,18229.0,15269.0,18085.0,17148.0,17276.0,17276.0,18643.0
3.0,900.0,0.0,15157.0,15470.0,15139.0,18245.0,15157.0,17815.0,16821.0,16988.0,16988.0,18629.0
3.0,900.0,0.0,14961.0,15485.0,15013.0,18264.0,14961.0,17478.0,16487.0,16556.0,16556.0,18510.0
4.0,900.0,0.0,16070.0,16682.0,16217.0,20328.0,16070.0,19592.0,18850.0,19205.0,19205.0,20623.0
4.0,900.0,0.0,16117.0,16557.0,16001.0,20215.0,16117.0,19489.0,18593.0,19026.0,19026.0,20605.0
4.0,900.0,0.0,16030.0,16563.0,16037.0,20181.0,16030.0,19340.0,18350.0,18646.0,18646.0,20524.0
2.0,1080.0,180.0,12202.0,12517.0,12185.0,15173.0,12202.0,12949.0,12867.0,12646.0,12700.0,14436.0
2.0,1080.0,180.0,12266.0,12104.0,11972.0,15300.0,12266.0,12754.0,12628.0,12174.0,12198.0,14371.0
2.0,1080.0,180.0,11701.0,11679.0,11593.0,15261.0,11701.0,12228.0,12274.0,11700.0,11739.0,14093.0
3.0,1080.0,180.0,14217.0,14243.0,13938.0,18176.0,14217.0,15332.0,15294.0,15442.0,15665.0,17406.0
3.0,1080.0,180.0,13941.0,14147.0,13916.0,18219.0,13941.0,14978.0,15029.0,15189.0,15293.0,17386.0
3.0,1080.0,180.0,13731.0,13896.0,13558.0,18274.0,13731.0,14777.0,14597.0,14774.0,14748.0,17295.0
