wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,10000.0,0.0,152079.0,160931.0,152794.0,152079.0,201534.0,192690.0,192131.0,192131.0,206017.0
4.0,10000.0,0.0,150935.0,160527.0,151942.0,150935.0,197981.0,189126.0,187876.0,187876.0,205251.0
2.0,12000.0,2000.0,119272.0,125103.0,120496.0,119272.0,132012.0,130034.0,129589.0,128633.0,144481.0
2.0,12000.0,2000.0,116878.0,121831.0,118770.0,116878.0,128713.0,126583.0,123063.0,124049.0,143644.0
2.0,12000.0,2000.0,114001.0,117222.0,115335.0,114001.0,123770.0,122008.0,117666.0,118383.0,140957.0
3.0,12000.0,2000.0,135680.0,142210.0,135805.0,135680.0,155204.0,154992.0,154847.0,158961.0,174011.0
3.0,12000.0,2000.0,134947.0,143189.0,134893.0,134947.0,153135.0,151425.0,148767.0,154236.0,173647.0
3.0,12000.0,2000.0,133908.0,142520.0,133527.0,133908.0,149535.0,147610.0,144731.0,149294.0,172760.0
4.0,12000.0,2000.0,146132.0,153260.0,144548.0,146132.0,173392.0,172840.0,174864.0,180083.0,193212.0
4.0,12000.0,2000.0,145063.0,153527.0,144622.0,145063.0,170929.0,170306.0,170958.0,176036.0,193032.0
4.0,12000.0,2000.0,143613.0,152029.0,143338.0,143613.0,169340.0,166574.0,166663.0,171581.0,192454.0
2.0,11000.0,0.0,128981.0,139365.0,129931.0,128981.0,155253.0,148040.0,146297.0,146297.0,154786.0
2.0,11000.0,0.0,128227.0,137904.0,129120.0,128227.0,152687.0,143984.0,140698.0,140698.0,154346.0
2.0,11000.0,0.0,127279.0,134826.0,128702.0,127279.0,148808.0,139622.0,135741.0,135741.0,153004.0
3.0,11000.0,0.0,142561.0,150891.0,142869.0,142561.0,184838.0,175847.0,175498.0,175498.0,186081.0
3.0,11000.0,0.0,141978.0,151034.0,142587.0,141978.0,182138.0,173081.0,170018.0,170018.0,185741.0
3.0,11000.0,0.0,139783.0,149539.0,142348.0,139783.0,178293.0,169438.0,165389.0,165389.0,184761.0
4.0,11000.0,0.0,149518.0,158260.0,150389.0,149518.0,202975.0,195308.0,195744.0,195744.0,205899.0
4.0,11000.0,0.0,148727.0,158039.0,150228.0,148727.0,200936.0,191937.0,190967.0,190967.0,205606.0
4.0,11000.0,0.0,147725.0,156625.0,149830.0,147725.0,198070.0,188112.0,186762.0,186762.0,204792.0
2.0,13200.0,2200.0,118947.0,123055.0,119378.0,118947.0,131388.0,129850.0,129193.0,128905.0,144315.0
2.0,13200.0,2200.0,116892.0,121035.0,117990.0,116892.0,128311.0,126424.0,123242.0,124184.0,143434.0
2.0,13200.0,2200.0,114148.0,117066.0,114905.0,114148.0,123076.0,121837.0,118003.0,118992.0,140818.0
3.0,13200.0,2200.0,134311.0,138917.0,134090.0,134311.0,154661.0,154597.0,155460.0,159249.0,173674.0
3.0,13200.0,2200.0,134871.0,138967.0,132937.0,134871.0,152035.0,151315.0,149080.0,154768.0,173385.0
3.0,13200.0,2200.0,131690.0,138665.0,131736.0,131690.0,148913.0,147360.0,144935.0,150016.0,172444.0
4.0,13200.0,2200.0,143944.0,150357.0,142462.0,143944.0,172180.0,171873.0,175188.0,180647.0,192896.0
