wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,12000.0,0.0,143989.0,153438.0,145637.0,143989.0,198343.0,188961.0,188548.0,188548.0,206434.0
4.0,12000.0,0.0,143361.0,153061.0,144481.0,143361.0,196153.0,185013.0,183857.0,183857.0,205568.0
2.0,14400.0,2400.0,115834.0,120196.0,117373.0,115834.0,129551.0,127155.0,127968.0,126703.0,144593.0
2.0,14400.0,2400.0,114134.0,118119.0,115619.0,114134.0,126293.0,124041.0,120238.0,121667.0,143739.0
2.0,14400.0,2400.0,111890.0,114233.0,112584.0,111890.0,121573.0,120227.0,115138.0,116274.0,141124.0
3.0,14400.0,2400.0,130139.0,135657.0,129969.0,130139.0,152462.0,152070.0,152938.0,156248.0,174251.0
3.0,14400.0,2400.0,129291.0,135607.0,128912.0,129291.0,150016.0,148385.0,146527.0,151570.0,173915.0
3.0,14400.0,2400.0,128634.0,135607.0,127863.0,128634.0,146811.0,144974.0,142355.0,146375.0,172985.0
4.0,14400.0,2400.0,138920.0,147347.0,137488.0,138920.0,170187.0,168032.0,171329.0,177488.0,193559.0
4.0,14400.0,2400.0,138407.0,146916.0,137185.0,138407.0,168091.0,166197.0,165611.0,173266.0,193328.0
4.0,14400.0,2400.0,137565.0,145163.0,137220.0,137565.0,166170.0,163389.0,161167.0,168649.0,192746.0
2.0,13000.0,0.0,126468.0,135625.0,127018.0,126468.0,155086.0,146312.0,145596.0,145596.0,155048.0
2.0,13000.0,0.0,125884.0,134553.0,126566.0,125884.0,152267.0,142653.0,138625.0,138625.0,154584.0
2.0,13000.0,0.0,124445.0,132454.0,126192.0,124445.0,148054.0,137963.0,133263.0,133263.0,153218.0
3.0,13000.0,0.0,137526.0,147537.0,139141.0,137526.0,183371.0,173557.0,177256.0,177256.0,186475.0
3.0,13000.0,0.0,137411.0,145996.0,138378.0,137411.0,180316.0,169784.0,167371.0,167371.0,186118.0
3.0,13000.0,0.0,137053.0,144500.0,136988.0,137053.0,177586.0,165558.0,162689.0,162689.0,185149.0
4.0,13000.0,0.0,144122.0,153468.0,145643.0,144122.0,201291.0,191579.0,195638.0,195638.0,206352.0
4.0,13000.0,0.0,143443.0,152361.0,144823.0,143443.0,199085.0,188784.0,188467.0,188467.0,206062.0
4.0,13000.0,0.0,142795.0,152018.0,143578.0,142795.0,195432.0,184849.0,183881.0,183881.0,205298.0
2.0,15600.0,2600.0,115232.0,120555.0,117712.0,115232.0,129270.0,127462.0,127726.0,126778.0,144516.0
