wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
4.0,600.0,100.0,16.252166961,0.21108239,0.267495059,0.0,0.0,0.025442905,0.012217256,0.011292241,0.138186312
2.0,600.0,0.0,1.031830302,0.211426538,0.214591771,418.222999729,1.026345747,0.032578758,0.0116531,0.011763258,0.018251311
2.0,600.0,0.0,1.524526879,0.212833377,0.214573171,419.531031117,1.507366217,0.032641003,0.011547551,0.01168501,0.019396702
2.0,600.0,0.0,1.630268242,0.210249781,0.213182444,404.952377377,1.634969629,0.032347528,0.011554023,0.011691772,0.020412057
3.0,600.0,0.0,1.685304448,0.209571977,0.218896361,375.890235218,1.69043758,0.033322369,0.012525025,0.012638628,0.019268649
3.0,600.0,0.0,2.638285938,0.20852535,0.216970245,376.081248747,2.585069983,0.032482228,0.012096496,0.012207273,0.017601892
3.0,600.0,0.0,1.696470299,0.202356366,0.209713905,378.984506325,1.6761302,0.033678686,0.01252461,0.012764459,0.021729586
4.0,600.0,0.0,17.098289856,0.215837806,0.226724632,348.56954937,17.071790187,0.03508003,0.013572437,0.013775649,0.022776136
4.0,600.0,0.0,5.255597603,0.210684466,0.22222565,347.85553773,5.231097617,0.035799723,0.013532054,0.013866193,0.02110313
4.0,600.0,0.0,4.694607153,0.211478665,0.218775227,348.745698869,4.680691798,0.035286268,0.014948038,0.014506049,0.023347199
2.0,660.0,60.0,2.332625249,0.211201398,0.235516319,0.0,0.0,0.032415538,0.011799397,0.011558644,0.051004507
2.0,660.0,60.0,4.518424124,0.209705518,0.226173006,0.0,0.0,0.032702088,0.011856744,0.011562,0.053536361
2.0,660.0,60.0,1.705740981,0.209483363,0.241868476,0.0,0.0,0.032592733,0.01177491,0.011678399,0.054378145
3.0,660.0,60.0,2.814904206,0.212411766,0.24294268,0.0,0.0,0.033433996,0.012554407,0.012144115,0.087101064
3.0,660.0,60.0,4.064831647,0.21152427,0.241931834,0.0,0.0,0.034075643,0.012726771,0.012237611,0.090361971
3.0,660.0,60.0,7.433564352,0.206819684,0.290840647,0.0,0.0,0.033939257,0.012427931,0.012058605,0.080406813
4.0,660.0,60.0,10.007613839,0.208832668,0.274710671,0.0,0.0,0.034912238,0.013756781,0.012664684,0.173128749
4.0,660.0,60.0,14.049027989,0.20900676,0.274506444,0.0,0.0,0.035565049,0.013707829,0.012812023,0.189761385
4.0,660.0,60.0,8.504983962,0.214185959,0.268277702,0.0,0.0,0.035921288,0.014371597,0.01274681,0.181862441
2.0,720.0,120.0,1.638859877,0.207752488,0.245221068,0.0,0.0,0.032505683,0.011779982,0.011264964,0.058436947
2.0,720.0,120.0,1.085461824,0.208286255,0.239930769,0.0,0.0,0.032819333,0.011856336,0.011277096,0.056982833
2.0,720.0,120.0,1.949476467,0.208691239,0.231231616,0.0,0.0,0.032881121,0.011944523,0.011359441,0.057595527
3.0,720.0,120.0,7.431704068,0.208131109,0.240665608,0.0,0.0,0.035457969,0.01290036,0.01186953,0.092851007
3.0,720.0,120.0,3.341102425,0.210942471,0.243961392,0.0,0.0,0.034391834,0.012984558,0.012036765,0.086774075
3.0,720.0,120.0,2.513908111,0.209486644,0.241686935,0.0,0.0,0.034786807,0.013053588,0.012233685,0.088460748
4.0,720.0,120.0,22.287100151,0.213588158,0.273658595,0.0,0.0,0.035697603,0.014177654,0.012583675,0.181962909
4.0,720.0,120.0,4.56107124,0.212677977,0.274069551,0.0,0.0,0.03662107,0.014163017,0.012716836,0.178721713
4.0,720.0,120.0,12.560933246,0.216051199,0.26826654,0.0,0.0,0.036513518,0.014017313,0.012746281,0.174555097
2.0,700.0,0.0,1.292775096,0.211545895,0.217216514,619.486134625,1.30232553,0.045501714,0.013116914,0.015721464,0.023423057
2.0,700.0,0.0,1.302205958,0.21046563,0.216734838,618.706525996,1.319007559,0.046880162,0.013687208,0.013981462,0.024405838
2.0,700.0,0.0,1.70708911,0.215819756,0.225419472,639.272861218,1.684312446,0.047407336,0.013355734,0.01316151,0.026116549
3.0,700.0,0.0,3.647854645,0.220791018,0.258898733,545.564880349,3.745331914,0.047086267,0.014469883,0.015201647,0.024302719
3.0,700.0,0.0,3.434125593,0.212838234,0.217311337,546.528624259,3.420750515,0.047710541,0.014397835,0.014448752,0.027046309
3.0,700.0,0.0,5.94869796,0.209972076,0.222106567,545.426193228,6.067129397,0.04839011,0.018038476,0.014666762,0.025733086
4.0,700.0,0.0,17.56609084,0.210577312,0.241351121,500.356789496,17.323225998,0.048318017,0.015750175,0.015932796,0.025607037
4.0,700.0,0.0,16.769353625,0.211853512,0.22597309,520.626119103,16.849392049,0.050337821,0.015807906,0.015935445,0.027568711
4.0,700.0,0.0,8.266308456,0.214427744,0.228414076,499.651040832,8.282607501,0.049085687,0.015753663,0.015978176,0.029316603
2.0,770.0,70.0,3.0241802,0.214858511,0.251532973,0.0,0.0,0.045687814,0.013727641,0.013354286,0.061327928
