dependency,skus,wareh,diff,buffer,mode,benchiter,orders,train_test,parcel_train,parcel_test,duration,cap_used,local_search,gap
HD,1000,2,0.0,0.0,CHIM_1.0e-5,2,80000,0.5,54399,54667,0.2491022,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-6,2,80000,0.5,54476,54700,0.2501544,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-7,2,80000,0.5,54470,54703,0.2490566,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-8,2,80000,0.5,54315,54529,0.2504717,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-9,2,80000,0.5,54384,54607,0.2490055,1000,0,0.0
HD,1000,2,0.0,0.0,CHI_1.0,2,80000,0.5,52910,53129,0.2627017,1000,12,0.0
HD,1000,2,0.0,0.0,CHI_0.1,2,80000,0.5,53187,53515,0.2595875,1000,10,0.0
HD,1000,2,0.0,0.0,CHI_0.01,2,80000,0.5,52870,53117,0.2627844,1000,12,0.0
HD,1000,2,0.0,0.0,CHI_0.001,2,80000,0.5,53160,53407,0.2599519,1000,10,0.0
HD,1000,2,0.0,0.0,CHI_0.0001,2,80000,0.5,52889,53140,0.2646641,1000,14,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-5,2,80000,0.5,52909,53146,0.260148,1000,11,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-6,2,80000,0.5,53086,53313,0.2643785,1000,14,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-7,2,80000,0.5,53112,53356,0.2623788,1000,13,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-8,2,80000,0.5,52952,53170,0.2593152,1000,9,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-9,2,80000,0.5,53079,53278,0.262074,1000,13,0.0
HD,1000,2,0.0,0.0,GP,2,80000,0.5,57742,57969,0.0826482,1000,0,0.0
HD,1000,2,0.0,0.0,GS,2,80000,0.5,57029,57230,0.014486,1000,0,0.0
HD,1000,2,0.0,0.0,BS,2,80000,0.5,57029,57230,0.0145568,1000,0,0.0
HD,1000,2,0.0,0.0,RND,2,80000,0.5,62189,62116,0.015138,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0,2,100000,0.5,66554,66511,0.2520053,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_0.1,2,100000,0.5,66595,66708,0.2537704,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_0.01,2,100000,0.5,66598,66680,0.2517209,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_0.001,2,100000,0.5,66599,66660,0.253476,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_0.0001,2,100000,0.5,66557,66545,0.2519977,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-5,2,100000,0.5,66557,66545,0.2528548,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-6,2,100000,0.5,66795,66781,0.2518055,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-7,2,100000,0.5,66729,66703,0.253522,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-8,2,100000,0.5,66729,66703,0.2517516,1000,0,0.0
HD,1000,2,0.0,0.0,CHIM_1.0e-9,2,100000,0.5,66842,66753,0.2528156,1000,0,0.0
HD,1000,2,0.0,0.0,CHI_1.0,2,100000,0.5,66023,66152,0.2616028,1000,8,0.0
HD,1000,2,0.0,0.0,CHI_0.1,2,100000,0.5,65939,66157,0.2616884,1000,7,0.0
HD,1000,2,0.0,0.0,CHI_0.01,2,100000,0.5,65950,66213,0.2590606,1000,6,0.0
HD,1000,2,0.0,0.0,CHI_0.001,2,100000,0.5,65993,66224,0.2607846,1000,6,0.0
HD,1000,2,0.0,0.0,CHI_0.0001,2,100000,0.5,66069,66251,0.2580817,1000,5,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-5,2,100000,0.5,66069,66251,0.2592,1000,5,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-6,2,100000,0.5,65899,66082,0.26054,1000,6,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-7,2,100000,0.5,66049,66189,0.2629011,1000,8,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-8,2,100000,0.5,66049,66189,0.2602914,1000,8,0.0
HD,1000,2,0.0,0.0,CHI_1.0e-9,2,100000,0.5,66042,66139,0.2607049,1000,6,0.0
HD,1000,2,0.0,0.0,GP,2,100000,0.5,71803,71692,0.0805728,1000,0,0.0
HD,1000,2,0.0,0.0,GS,2,100000,0.5,71496,71594,0.0159643,1000,0,0.0
HD,1000,2,0.0,0.0,BS,2,100000,0.5,71496,71594,0.0159618,1000,0,0.0
HD,1000,2,0.0,0.0,RND,2,100000,0.5,77697,77570,0.015887,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0,2,20000,0.5,13247,13413,0.2466374,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.1,2,20000,0.5,13241,13428,0.2477493,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.01,2,20000,0.5,13337,13481,0.2456721,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.001,2,20000,0.5,13238,13378,0.2470045,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.0001,2,20000,0.5,13283,13473,0.2455689,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-5,2,20000,0.5,13227,13343,0.2469871,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-6,2,20000,0.5,13326,13449,0.2448171,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-7,2,20000,0.5,13234,13353,0.2468785,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-8,2,20000,0.5,13250,13404,0.2448735,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-9,2,20000,0.5,13260,13414,0.2458645,1000,0,0.0
HD,1000,2,0.1,0.0,CHI_1.0,2,20000,0.5,12979,13184,0.2539982,1000,11,0.0
HD,1000,2,0.1,0.0,CHI_0.1,2,20000,0.5,12946,13211,0.254633,1000,11,0.0
HD,1000,2,0.1,0.0,CHI_0.01,2,20000,0.5,12961,13209,0.2560027,1000,14,0.0
HD,1000,2,0.1,0.0,CHI_0.001,2,20000,0.5,12966,13164,0.2533329,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_0.0001,2,20000,0.5,12981,13175,0.2517329,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-5,2,20000,0.5,12972,13173,0.2535287,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-6,2,20000,0.5,13009,13245,0.2548002,1000,13,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-7,2,20000,0.5,13109,13327,0.2476016,1000,2,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-8,2,20000,0.5,12981,13211,0.2549237,1000,14,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-9,2,20000,0.5,13097,13349,0.2516114,1000,7,0.0
HD,1000,2,0.1,0.0,GP,2,20000,0.5,14128,14223,0.1118517,1000,0,0.0
HD,1000,2,0.1,0.0,GS,2,20000,0.5,13859,13925,0.0096391,1000,0,0.0
HD,1000,2,0.1,0.0,BS,2,20000,0.5,13859,13925,0.0097183,1000,0,0.0
HD,1000,2,0.1,0.0,RND,2,20000,0.5,15564,15407,0.0134536,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0,2,40000,0.5,26292,26473,0.247965,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.1,2,40000,0.5,26259,26451,0.2493897,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.01,2,40000,0.5,26364,26535,0.2470874,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.001,2,40000,0.5,26468,26644,0.2474659,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.0001,2,40000,0.5,26535,26683,0.2493451,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-5,2,40000,0.5,26561,26584,0.2498481,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-6,2,40000,0.5,26399,26546,0.2496098,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-7,2,40000,0.5,26399,26546,0.254989,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-8,2,40000,0.5,26372,26523,0.2502265,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-9,2,40000,0.5,26522,26662,0.2505543,1000,0,0.0
HD,1000,2,0.1,0.0,CHI_1.0,2,40000,0.5,25889,26036,0.258025,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_0.1,2,40000,0.5,25888,26016,0.2601594,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_0.01,2,40000,0.5,25945,26169,0.2565974,1000,7,0.0
HD,1000,2,0.1,0.0,CHI_0.001,2,40000,0.5,25948,26081,0.2604761,1000,12,0.0
HD,1000,2,0.1,0.0,CHI_0.0001,2,40000,0.5,26017,26220,0.2560185,1000,7,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-5,2,40000,0.5,25922,25970,0.2606933,1000,12,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-6,2,40000,0.5,26059,26155,0.2579302,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-7,2,40000,0.5,26059,26155,0.257078,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-8,2,40000,0.5,26102,26228,0.254354,1000,6,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-9,2,40000,0.5,25883,26016,0.259346,1000,13,0.0
HD,1000,2,0.1,0.0,GP,2,40000,0.5,28139,28235,0.1234276,1000,0,0.0
HD,1000,2,0.1,0.0,GS,2,40000,0.5,29693,29688,0.0111814,1000,0,0.0
HD,1000,2,0.1,0.0,BS,2,40000,0.5,29693,29688,0.0110916,1000,0,0.0
HD,1000,2,0.1,0.0,RND,2,40000,0.5,30859,30848,0.0141792,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0,2,60000,0.5,38996,39356,0.2492548,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.1,2,60000,0.5,39043,39395,0.2486195,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.01,2,60000,0.5,39119,39486,0.248945,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.001,2,60000,0.5,39079,39435,0.2490987,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.0001,2,60000,0.5,39100,39443,0.2489427,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-5,2,60000,0.5,39216,39564,0.2484961,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-6,2,60000,0.5,39216,39564,0.2479906,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-7,2,60000,0.5,39267,39640,0.2479108,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-8,2,60000,0.5,39283,39653,0.2482055,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-9,2,60000,0.5,39283,39653,0.2482025,1000,0,0.0
HD,1000,2,0.1,0.0,CHI_1.0,2,60000,0.5,38680,39008,0.2521865,1000,3,0.0
HD,1000,2,0.1,0.0,CHI_0.1,2,60000,0.5,38572,38917,0.2554614,1000,7,0.0
HD,1000,2,0.1,0.0,CHI_0.01,2,60000,0.5,38652,39015,0.2586786,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_0.001,2,60000,0.5,38556,38910,0.2540192,1000,6,0.0
HD,1000,2,0.1,0.0,CHI_0.0001,2,60000,0.5,38479,38866,0.2566254,1000,8,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-5,2,60000,0.5,38654,39020,0.2579166,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-6,2,60000,0.5,38654,39020,0.2576626,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-7,2,60000,0.5,38664,39014,0.2559974,1000,8,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-8,2,60000,0.5,38674,38970,0.2564046,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-9,2,60000,0.5,38674,38970,0.256476,1000,9,0.0
HD,1000,2,0.1,0.0,GP,2,60000,0.5,41590,41765,0.1517152,1000,0,0.0
HD,1000,2,0.1,0.0,GS,2,60000,0.5,43537,43718,0.0129648,1000,0,0.0
HD,1000,2,0.1,0.0,BS,2,60000,0.5,43537,43718,0.0128822,1000,0,0.0
HD,1000,2,0.1,0.0,RND,2,60000,0.5,46384,46332,0.0152411,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0,2,80000,0.5,52575,52915,0.2498432,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.1,2,80000,0.5,52278,52548,0.2496815,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.01,2,80000,0.5,52472,52725,0.25004,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.001,2,80000,0.5,52472,52725,0.2498729,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.0001,2,80000,0.5,52323,52615,0.2502641,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-5,2,80000,0.5,52513,52779,0.2502466,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-6,2,80000,0.5,52543,52834,0.2500134,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-7,2,80000,0.5,52543,52834,0.2499828,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-8,2,80000,0.5,52724,53016,0.2502318,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-9,2,80000,0.5,52653,52900,0.2500296,1000,0,0.0
HD,1000,2,0.1,0.0,CHI_1.0,2,80000,0.5,52050,52427,0.2601343,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_0.1,2,80000,0.5,51813,52135,0.2607003,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_0.01,2,80000,0.5,52013,52278,0.2610943,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_0.001,2,80000,0.5,52013,52278,0.2613415,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_0.0001,2,80000,0.5,51813,52135,0.2637842,1000,13,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-5,2,80000,0.5,51953,52271,0.2608142,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-6,2,80000,0.5,52041,52351,0.2597955,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-7,2,80000,0.5,52041,52351,0.2601171,1000,9,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-8,2,80000,0.5,51977,52340,0.2617236,1000,11,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-9,2,80000,0.5,51911,52331,0.2591404,1000,8,0.0
HD,1000,2,0.1,0.0,GP,2,80000,0.5,56594,56897,0.2159237,1000,0,0.0
HD,1000,2,0.1,0.0,GS,2,80000,0.5,55272,55406,0.0145287,1000,0,0.0
HD,1000,2,0.1,0.0,BS,2,80000,0.5,55272,55406,0.0154105,1000,0,0.0
HD,1000,2,0.1,0.0,RND,2,80000,0.5,61736,61872,0.0157039,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0,2,100000,0.5,65954,66325,0.2524757,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.1,2,100000,0.5,65995,66287,0.2518584,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.01,2,100000,0.5,65691,66041,0.2519118,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.001,2,100000,0.5,65691,66041,0.2514648,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_0.0001,2,100000,0.5,66015,66305,0.250782,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-5,2,100000,0.5,65969,66241,0.2497618,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-6,2,100000,0.5,65882,66229,0.2502958,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-7,2,100000,0.5,65857,66272,0.2502816,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-8,2,100000,0.5,65904,66138,0.2506717,1000,0,0.0
HD,1000,2,0.1,0.0,CHIM_1.0e-9,2,100000,0.5,65894,66062,0.2500707,1000,0,0.0
HD,1000,2,0.1,0.0,CHI_1.0,2,100000,0.5,65176,65586,0.2643651,1000,12,0.0
HD,1000,2,0.1,0.0,CHI_0.1,2,100000,0.5,65061,65398,0.264038,1000,12,0.0
HD,1000,2,0.1,0.0,CHI_0.01,2,100000,0.5,64571,64967,0.2646611,1000,12,0.0
HD,1000,2,0.1,0.0,CHI_0.001,2,100000,0.5,64571,64967,0.2640397,1000,12,0.0
HD,1000,2,0.1,0.0,CHI_0.0001,2,100000,0.5,64997,65395,0.2659175,1000,13,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-5,2,100000,0.5,65212,65674,0.2589407,1000,7,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-6,2,100000,0.5,65128,65542,0.2618357,1000,10,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-7,2,100000,0.5,64925,65194,0.2634241,1000,11,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-8,2,100000,0.5,65149,65503,0.2600796,1000,8,0.0
HD,1000,2,0.1,0.0,CHI_1.0e-9,2,100000,0.5,64930,65146,0.2606104,1000,9,0.0
HD,1000,2,0.1,0.0,GP,2,100000,0.5,70153,70533,0.1182233,1000,0,0.0
HD,1000,2,0.1,0.0,GS,2,100000,0.5,69178,69582,0.0162491,1000,0,0.0
HD,1000,2,0.1,0.0,BS,2,100000,0.5,69178,69582,0.0162429,1000,0,0.0
HD,1000,2,0.1,0.0,RND,2,100000,0.5,77342,77463,0.017166,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0,2,20000,0.5,12754,12996,0.241293,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.1,2,20000,0.5,12719,12990,0.2411617,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.01,2,20000,0.5,12815,12994,0.2412128,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.001,2,20000,0.5,12879,13057,0.2411317,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.0001,2,20000,0.5,12850,13014,0.2416602,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-5,2,20000,0.5,12842,13032,0.2411691,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-6,2,20000,0.5,12860,13036,0.2409218,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-7,2,20000,0.5,12851,13045,0.241451,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-8,2,20000,0.5,12845,13044,0.2411767,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-9,2,20000,0.5,12851,13045,0.2409198,1000,0,0.0
HD,1000,2,0.2,0.0,CHI_1.0,2,20000,0.5,12582,12904,0.2491747,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_0.1,2,20000,0.5,12609,13004,0.2468896,1000,7,0.0
HD,1000,2,0.2,0.0,CHI_0.01,2,20000,0.5,12676,12945,0.2471621,1000,7,0.0
HD,1000,2,0.2,0.0,CHI_0.001,2,20000,0.5,12623,12905,0.2487661,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_0.0001,2,20000,0.5,12614,12890,0.2513462,1000,12,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-5,2,20000,0.5,12648,13003,0.248359,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-6,2,20000,0.5,12647,12965,0.2494904,1000,10,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-7,2,20000,0.5,12542,12876,0.2513292,1000,12,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-8,2,20000,0.5,12645,12969,0.2461653,1000,6,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-9,2,20000,0.5,12542,12876,0.2510839,1000,12,0.0
HD,1000,2,0.2,0.0,GP,2,20000,0.5,13643,13921,0.1167973,1000,0,0.0
HD,1000,2,0.2,0.0,GS,2,20000,0.5,13147,13340,0.0096609,1000,0,0.0
HD,1000,2,0.2,0.0,BS,2,20000,0.5,13147,13340,0.0098126,1000,0,0.0
HD,1000,2,0.2,0.0,RND,2,20000,0.5,15287,15362,0.0148252,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0,2,40000,0.5,25792,26017,0.2434081,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.1,2,40000,0.5,25697,25935,0.2432721,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.01,2,40000,0.5,25734,26020,0.243462,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.001,2,40000,0.5,25699,25929,0.2434324,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.0001,2,40000,0.5,25723,25957,0.2436327,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-5,2,40000,0.5,25764,26032,0.2431943,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-6,2,40000,0.5,25764,26032,0.2433333,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-7,2,40000,0.5,25736,26011,0.2437009,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-8,2,40000,0.5,25853,26065,0.2435067,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-9,2,40000,0.5,25854,26065,0.2433274,1000,0,0.0
HD,1000,2,0.2,0.0,CHI_1.0,2,40000,0.5,25319,25511,0.2517874,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_0.1,2,40000,0.5,25230,25423,0.2538582,1000,11,0.0
HD,1000,2,0.2,0.0,CHI_0.01,2,40000,0.5,25230,25423,0.2544567,1000,12,0.0
HD,1000,2,0.2,0.0,CHI_0.001,2,40000,0.5,25313,25505,0.2529591,1000,10,0.0
HD,1000,2,0.2,0.0,CHI_0.0001,2,40000,0.5,25229,25411,0.2532505,1000,10,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-5,2,40000,0.5,25289,25507,0.2534357,1000,11,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-6,2,40000,0.5,25289,25507,0.2534777,1000,11,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-7,2,40000,0.5,25230,25423,0.255076,1000,13,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-8,2,40000,0.5,25323,25486,0.2547397,1000,12,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-9,2,40000,0.5,25323,25486,0.2546268,1000,12,0.0
HD,1000,2,0.2,0.0,GP,2,40000,0.5,27327,27455,0.1398351,1000,0,0.0
HD,1000,2,0.2,0.0,GS,2,40000,0.5,26746,26863,0.0117898,1000,0,0.0
HD,1000,2,0.2,0.0,BS,2,40000,0.5,26746,26863,0.011538,1000,0,0.0
HD,1000,2,0.2,0.0,RND,2,40000,0.5,30686,30561,0.0151923,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0,2,60000,0.5,38560,38555,0.2462325,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.1,2,60000,0.5,38720,38680,0.2463653,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.01,2,60000,0.5,38718,38709,0.2456258,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.001,2,60000,0.5,38790,38788,0.2456168,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.0001,2,60000,0.5,38790,38788,0.2453516,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-5,2,60000,0.5,38702,38633,0.2458734,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-6,2,60000,0.5,38690,38622,0.2449669,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-7,2,60000,0.5,38797,38804,0.2454855,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-8,2,60000,0.5,38694,38618,0.2455617,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-9,2,60000,0.5,38690,38622,0.2456273,1000,0,0.0
HD,1000,2,0.2,0.0,CHI_1.0,2,60000,0.5,38212,38225,0.2533658,1000,8,0.0
HD,1000,2,0.2,0.0,CHI_0.1,2,60000,0.5,38203,38195,0.2571832,1000,11,0.0
HD,1000,2,0.2,0.0,CHI_0.01,2,60000,0.5,38366,38338,0.2521135,1000,6,0.0
HD,1000,2,0.2,0.0,CHI_0.001,2,60000,0.5,38321,38265,0.2557809,1000,10,0.0
HD,1000,2,0.2,0.0,CHI_0.0001,2,60000,0.5,38321,38265,0.2563506,1000,10,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-5,2,60000,0.5,38380,38385,0.2525018,1000,6,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-6,2,60000,0.5,38375,38374,0.2703026,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-7,2,60000,0.5,38335,38323,0.2851831,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-8,2,60000,0.5,38380,38385,0.3034564,1000,6,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-9,2,60000,0.5,38375,38374,0.2788359,1000,9,0.0
HD,1000,2,0.2,0.0,GP,2,60000,0.5,41038,41160,0.1498578,1000,0,0.0
HD,1000,2,0.2,0.0,GS,2,60000,0.5,39781,39902,0.0135326,1000,0,0.0
HD,1000,2,0.2,0.0,BS,2,60000,0.5,39781,39902,0.0137784,1000,0,0.0
HD,1000,2,0.2,0.0,RND,2,60000,0.5,45978,45911,0.0169071,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0,2,80000,0.5,51500,51564,0.250607,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.1,2,80000,0.5,51421,51479,0.2594801,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.01,2,80000,0.5,51433,51477,0.257191,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.001,2,80000,0.5,51437,51504,0.2586746,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_0.0001,2,80000,0.5,51460,51492,0.2563955,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-5,2,80000,0.5,51542,51526,0.2634511,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-6,2,80000,0.5,51542,51526,0.2595841,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-7,2,80000,0.5,51607,51648,0.2581074,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-8,2,80000,0.5,51607,51648,0.2535482,1000,0,0.0
HD,1000,2,0.2,0.0,CHIM_1.0e-9,2,80000,0.5,51587,51630,0.253274,1000,0,0.0
HD,1000,2,0.2,0.0,CHI_1.0,2,80000,0.5,51024,51180,0.2648369,1000,11,0.0
HD,1000,2,0.2,0.0,CHI_0.1,2,80000,0.5,51024,51112,0.262115,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_0.01,2,80000,0.5,51024,51112,0.2657933,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_0.001,2,80000,0.5,51024,51180,0.2702145,1000,11,0.0
HD,1000,2,0.2,0.0,CHI_0.0001,2,80000,0.5,51008,51241,0.2714206,1000,9,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-5,2,80000,0.5,50961,51082,0.2660581,1000,6,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-6,2,80000,0.5,50961,51082,0.2647464,1000,6,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-7,2,80000,0.5,50975,51080,0.2711142,1000,14,0.0
HD,1000,2,0.2,0.0,CHI_1.0e-8,2,80000,0.5,50975,51080,0.2756941,1000,14,0.0
