wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
2.0,10000.0,0.0,13920.0,14932.0,13968.0,13920.0,13899.0,13887.0,13887.0,15499.0
2.0,10000.0,0.0,13338.0,15293.0,13349.0,13338.0,13285.0,13252.0,13252.0,15456.0
2.0,10000.0,0.0,14938.0,12751.0,12788.0,14938.0,12694.0,12689.0,12689.0,15318.0
3.0,10000.0,0.0,16887.0,17841.0,16826.0,16887.0,16828.0,17292.0,17292.0,18650.0
3.0,10000.0,0.0,16372.0,18358.0,16835.0,16372.0,16493.0,16162.0,16162.0,18620.0
3.0,10000.0,0.0,15891.0,16654.0,15922.0,15891.0,15970.0,15636.0,15636.0,18520.0
4.0,10000.0,0.0,19023.0,20024.0,19090.0,19023.0,18689.0,18804.0,18804.0,20647.0
4.0,10000.0,0.0,18527.0,19748.0,18959.0,18527.0,18311.0,18201.0,18201.0,20632.0
4.0,10000.0,0.0,18187.0,19360.0,18163.0,18187.0,17912.0,17687.0,17687.0,20543.0
2.0,11000.0,1000.0,13159.0,14229.0,13155.0,0.0,13083.0,13112.0,13024.0,15003.0
2.0,11000.0,1000.0,12616.0,14377.0,12560.0,0.0,12511.0,12486.0,12463.0,14927.0
2.0,11000.0,1000.0,12071.0,12033.0,12058.0,0.0,11934.0,11969.0,11948.0,14748.0
3.0,11000.0,1000.0,16200.0,16978.0,16130.0,0.0,16102.0,16002.0,15894.0,18030.0
3.0,11000.0,1000.0,15743.0,16906.0,15598.0,0.0,15639.0,15369.0,15411.0,18008.0
3.0,11000.0,1000.0,15263.0,15971.0,15172.0,0.0,15119.0,14915.0,14903.0,17914.0
4.0,11000.0,1000.0,18383.0,18616.0,18280.0,0.0,17919.0,17850.0,17992.0,19986.0
4.0,11000.0,1000.0,17945.0,18720.0,17982.0,0.0,17557.0,17393.0,17509.0,19974.0
4.0,11000.0,1000.0,17486.0,18145.0,17328.0,0.0,17135.0,16900.0,17016.0,19905.0
2.0,12000.0,2000.0,12375.0,13480.0,12434.0,0.0,12272.0,12329.0,12227.0,14458.0
