dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
HD,1000,0.1,2,0.2,0.0,CHIM,127577,128077,0.2387629
HD,1000,0.1,2,0.2,0.0,CHI,125891,126424,0.2639499
HD,1000,0.1,2,0.2,0.0,RND,153281,153459,0.205209
HD,1000,0.09,2,0.2,0.0,CHIM,127577,128077,0.2339965
HD,1000,0.09,2,0.2,0.0,CHI,125891,126424,0.2649073
HD,1000,0.09,2,0.2,0.0,RND,153187,153367,0.2087055
HD,1000,0.08,2,0.2,0.0,CHIM,127577,128077,0.2335703
HD,1000,0.08,2,0.2,0.0,CHI,125891,126424,0.2558547
HD,1000,0.08,2,0.2,0.0,RND,153136,153408,0.2112156
HD,1000,0.07,2,0.2,0.0,CHIM,127577,128077,0.2350054
HD,1000,0.07,2,0.2,0.0,CHI,125891,126424,0.2630764
HD,1000,0.07,2,0.2,0.0,RND,153175,153479,0.1974515
HD,1000,0.06,2,0.2,0.0,CHIM,127577,128077,0.2510619
HD,1000,0.06,2,0.2,0.0,CHI,125891,126424,0.2520171
HD,1000,0.06,2,0.2,0.0,RND,153091,153384,0.2072355
HD,1000,0.05,2,0.2,0.0,CHIM,127577,128077,0.2539449
HD,1000,0.05,2,0.2,0.0,CHI,125891,126424,0.2517019
HD,1000,0.05,2,0.2,0.0,RND,153147,153471,0.1971085
HD,1000,0.04,2,0.2,0.0,CHIM,127577,128077,0.2460463
HD,1000,0.04,2,0.2,0.0,CHI,125891,126424,0.2777845
HD,1000,0.04,2,0.2,0.0,RND,153172,153505,0.1970334
