dependency,skus,wareh,diff,buffer,weight_mode,mode,benchiter,orders,train_test,parcel_train,parcel_test,flexibility,duration,cap_used,local_search,gap
ID-SF,10000,2,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,24153,23872,0.5453,10.373471906,12079,0,0.0
ID-SF,10000,2,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,48729,47773,0.5438,20.435423006,12031,0,0.0
ID-SF,10000,4,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,10245,10729,0.2245,2.538899008,12677,0,0.0
ID-SF,10000,4,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,55606,55347,0.2039,10.276003094,12215,0,0.0
ID-SF,10000,4,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,112109,111235,0.2007,23.12858722,12095,0,0.0
ID-SF,10000,4,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,9916,10741,0.2285,3.604028235,12789,0,0.0
ID-SF,10000,4,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,54493,54568,0.2078,12.610911861,12170,0,0.0
ID-SF,10000,4,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,109255,109428,0.2072,24.85228234,12093,0,0.0
ID-SF,10000,6,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,12590,13295,0.1391,2.934485947,12450,0,0.0
ID-SF,10000,6,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,67732,68211,0.1282,12.089802683,12218,0,0.0
ID-SF,10000,6,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,136581,136526,0.1255,21.851529871,12162,0,0.0
ID-SF,10000,6,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,12353,13372,0.1368,3.011685563,12566,0,0.0
ID-SF,10000,6,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,66816,67437,0.1313,12.827116922,12287,0,0.0
ID-SF,10000,6,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,134764,135191,0.1287,25.467199879,12121,0,0.0
ID-SF,10000,8,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,14140,14392,0.1111,3.236538233,13008,0,0.0
ID-SF,10000,8,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,74603,75118,0.0935,14.422968141,12262,0,0.0
ID-SF,10000,8,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,150850,150981,0.0901,26.664967402,12105,0,0.0
ID-SF,10000,8,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,13740,14611,0.1115,3.512420433,13006,0,0.0
ID-SF,10000,8,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,74200,75292,0.0938,13.766140737,12295,0,0.0
ID-SF,10000,8,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,149257,150323,0.0919,25.785331373,12106,0,0.0
ID-SF,10000,10,0.0,0.2,frequency,CHI_1.0e-5,1,20000,0.5,15017,15499,0.0871,3.543990786,13146,0,0.0
ID-SF,10000,10,0.0,0.2,frequency,CHI_1.0e-5,1,100000,0.5,79358,79784,0.0722,13.039882651,12358,0,0.0
ID-SF,10000,10,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,159768,159305,0.0722,27.063296938,12178,0,0.0
ID-SF,10000,10,0.2,0.2,frequency,CHI_1.0e-5,1,20000,0.5,14925,15369,0.092,3.750211409,13114,0,0.0
ID-SF,10000,10,0.2,0.2,frequency,CHI_1.0e-5,1,100000,0.5,78431,79275,0.0722,14.160488413,12317,0,0.0
ID-SF,10000,10,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,158623,159020,0.0721,26.407029382,12191,0,0.0
ID-SF,10000,2,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,2383,3946,0.6767,8.074693989,13557,0,0.0
ID-SF,10000,2,0.0,0.2,random,CHI_1.0e-5,1,100000,0.5,15701,17499,0.7437,13.541054867,13962,0,0.0
ID-SF,10000,2,0.0,0.2,random,CHI_1.0e-5,1,200000,0.5,31841,33863,0.7612,27.390404573,14105,0,0.0
ID-SF,10000,2,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,1566,3601,0.6977,2.997913631,13376,0,0.0
ID-SF,10000,2,0.2,0.2,random,CHI_1.0e-5,1,100000,0.5,12298,15110,0.7932,10.712762165,13982,0,0.0
ID-SF,10000,2,0.2,0.2,random,CHI_1.0e-5,1,200000,0.5,25803,28572,0.816,22.028908699,14129,0,0.0
ID-SF,10000,4,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,6959,9389,0.3398,3.225714232,15344,0,0.0
ID-SF,10000,4,0.0,0.2,random,CHI_1.0e-5,1,100000,0.5,40533,43161,0.4041,11.812681708,16232,0,0.0
ID-SF,10000,4,0.0,0.2,random,CHI_1.0e-5,1,200000,0.5,82257,84128,0.4267,23.725113035,16554,0,0.0
ID-SF,10000,4,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,6448,9017,0.3533,3.42960055,15250,0,0.0
ID-SF,10000,4,0.2,0.2,random,CHI_1.0e-5,1,100000,0.5,37601,40353,0.4384,14.360426463,16395,0,0.0
ID-SF,10000,4,0.2,0.2,random,CHI_1.0e-5,1,200000,0.5,76399,79943,0.4444,26.160408931,16517,0,0.0
ID-SF,10000,6,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,9557,11785,0.241,3.109343086,16319,0,0.0
ID-SF,10000,6,0.0,0.2,random,CHI_1.0e-5,1,100000,0.5,53009,55856,0.2905,13.165950629,17579,0,0.0
ID-SF,10000,6,0.0,0.2,random,CHI_1.0e-5,1,200000,0.5,106738,109446,0.3168,26.507502627,17968,0,0.0
ID-SF,10000,6,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,8981,11483,0.2558,3.759122039,16229,0,0.0
ID-SF,10000,6,0.2,0.2,random,CHI_1.0e-5,1,100000,0.5,50273,53178,0.3191,13.685537895,17803,0,0.0
ID-SF,10000,6,0.2,0.2,random,CHI_1.0e-5,1,200000,0.5,102652,105171,0.3219,24.029949753,17917,0,0.0
ID-SF,10000,8,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,11204,13179,0.1917,3.65549134,17126,0,0.0
ID-SF,10000,8,0.0,0.2,random,CHI_1.0e-5,1,100000,0.5,60350,62986,0.2418,12.706949765,18768,0,0.0
ID-SF,10000,8,0.0,0.2,random,CHI_1.0e-5,1,200000,0.5,122100,124512,0.2476,26.773803022,19056,0,0.0
ID-SF,10000,8,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,10499,13071,0.1968,3.249642621,17309,0,0.0
ID-SF,10000,8,0.2,0.2,random,CHI_1.0e-5,1,100000,0.5,58350,61647,0.2452,14.039405007,18592,0,0.0
ID-SF,10000,8,0.2,0.2,random,CHI_1.0e-5,1,200000,0.5,117525,121233,0.2588,22.667842698,18931,0,0.0
ID-SF,10000,10,0.0,0.2,random,CHI_1.0e-5,1,20000,0.5,12229,14135,0.1769,3.500600775,17933,0,0.0
ID-SF,10000,10,0.0,0.2,random,CHI_1.0e-5,1,100000,0.5,66265,68206,0.2058,13.532055749,19480,0,0.0
ID-SF,10000,10,0.0,0.2,random,CHI_1.0e-5,1,200000,0.5,132820,134772,0.2158,25.125976902,19852,0,0.0
ID-SF,10000,10,0.2,0.2,random,CHI_1.0e-5,1,20000,0.5,11816,14141,0.1544,3.843679573,17695,0,0.0
ID-SF,10000,10,0.2,0.2,random,CHI_1.0e-5,1,100000,0.5,63735,66347,0.2123,12.932085431,19528,0,0.0
ID-SF,10000,10,0.2,0.2,random,CHI_1.0e-5,1,200000,0.5,129549,132328,0.216,24.523017099,19683,0,0.0
HD-VF,100000,2,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,37452,56451,0.4355,94.789610746,100000,0,0.0
HD-VF,100000,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,19954,40336,0.5966,167.97762163699997,100000,10,0.0
HD-VF,100000,2,0.0,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,193187,210321,0.5794,81.790093322,100000,0,0.0
HD-VF,100000,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,86891,97173,0.8057,244.619851954,100000,22,0.0
HD-VF,100000,2,0.0,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,389279,402494,0.5975,79.47902156,100000,0,0.0
HD-VF,100000,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,191273,200394,0.7996,339.80622704900003,100000,34,0.0
HD-VF,100000,2,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,16109,39373,0.6063,68.202438811,100000,0,0.0
HD-VF,100000,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,15853,39514,0.6049,99.099901672,100000,6,0.0
HD-VF,100000,2,0.2,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,117626,145558,0.7089,45.726046561,100000,0,0.0
HD-VF,100000,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,92270,114719,0.7706,209.64904535099998,100000,25,0.0
HD-VF,100000,2,0.2,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,225110,249060,0.7509,42.393668115,100000,0,0.0
HD-VF,100000,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,156225,171345,0.8287,384.543488191,100000,52,0.0
HD-VF,100000,4,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,58888,94675,0.2664,75.805888087,100000,0,0.0
HD-VF,100000,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,32182,64062,0.462,280.91061808999996,100000,18,0.0
HD-VF,100000,4,0.0,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,241483,264024,0.53,85.76637453,100000,0,0.0
HD-VF,100000,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,144565,162348,0.7028,685.027625078,100000,50,0.0
HD-VF,100000,4,0.0,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,501925,515345,0.5447,89.150726149,100000,0,0.0
HD-VF,100000,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,312770,322901,0.7063,996.871184911,100000,75,0.0
HD-VF,100000,4,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,42913,77459,0.386,75.022870862,100000,0,0.0
HD-VF,100000,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,30127,62962,0.4719,190.204053521,100000,11,0.0
HD-VF,100000,4,0.2,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,205365,231610,0.5799,68.461880998,100000,0,0.0
HD-VF,100000,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,137819,158692,0.707,920.3681832799999,100000,72,0.0
HD-VF,100000,4,0.2,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,460485,480998,0.5609,66.680844428,100000,0,0.0
HD-VF,100000,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,283620,294497,0.7281,1170.167721846,100000,92,0.0
HD-VF,100000,6,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,55241,94568,0.2974,69.209971486,100000,0,0.0
HD-VF,100000,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,34634,69576,0.4424,411.554408716,100000,23,0.0
HD-VF,100000,6,0.0,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,288465,311722,0.4678,84.206089353,100000,0,0.0
HD-VF,100000,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,174456,191142,0.6644,750.392709162,100000,43,0.0
HD-VF,100000,6,0.0,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,520844,541630,0.5316,86.921613049,100000,0,0.0
HD-VF,100000,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,304360,322005,0.7155,1104.4336375780001,100000,63,0.0
HD-VF,100000,6,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,52205,91518,0.3075,66.247531853,100000,0,0.0
HD-VF,100000,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,34836,70099,0.4369,290.63144271,100000,16,0.0
HD-VF,100000,6,0.2,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,284346,307495,0.4656,83.973785478,100000,0,0.0
HD-VF,100000,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,166427,182854,0.6748,1232.793301552,100000,72,0.0
HD-VF,100000,6,0.2,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,529169,551765,0.5153,79.040329157,100000,0,0.0
HD-VF,100000,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,302401,319626,0.713,1110.7211620819999,100000,61,0.0
HD-VF,100000,8,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,64912,108064,0.2352,70.298864811,100000,0,0.0
HD-VF,100000,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,42366,81883,0.3799,416.16356330300005,100000,20,0.0
HD-VF,100000,8,0.0,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,300907,327881,0.4563,81.614222743,100000,0,0.0
HD-VF,100000,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,170691,188108,0.6709,852.658378986,100000,43,0.0
HD-VF,100000,8,0.0,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,554850,573424,0.5068,83.767303254,100000,0,0.0
HD-VF,100000,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,323013,338393,0.7025,1235.767507389,100000,62,0.0
HD-VF,100000,8,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,57779,98312,0.2712,62.813149855,100000,0,0.0
HD-VF,100000,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,37410,74429,0.4236,464.807825626,100000,22,0.0
HD-VF,100000,8,0.2,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,311284,332868,0.4245,71.225596675,100000,0,0.0
HD-VF,100000,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,172474,186297,0.6732,1463.645270886,100000,72,0.0
HD-VF,100000,8,0.2,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,607884,631550,0.4578,77.508788562,100000,0,0.0
HD-VF,100000,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,366053,383221,0.6641,1950.55854385,100000,94,0.0
HD-VF,100000,10,0.0,0.0,uniform,CHI_1.0e-5,1,200000,0.5,57629,101450,0.2829,61.285259326,100000,0,0.0
HD-VF,100000,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,38229,77205,0.4148,537.056126157,100000,24,0.0
HD-VF,100000,10,0.0,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,326565,349500,0.4279,73.336128236,100000,0,0.0
HD-VF,100000,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,191395,208772,0.643,1440.464021658,100000,68,0.0
HD-VF,100000,10,0.0,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,629059,647995,0.4595,81.322292614,100000,0,0.0
HD-VF,100000,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,414939,431372,0.6263,1364.909113961,100000,61,0.0
HD-VF,100000,10,0.2,0.0,uniform,CHI_1.0e-5,1,200000,0.5,62574,103977,0.2414,62.467479872,100000,0,0.0
HD-VF,100000,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200000,0.5,38848,76539,0.4147,545.297944136,100000,24,0.0
HD-VF,100000,10,0.2,0.0,uniform,CHI_1.0e-5,1,1000000,0.5,330692,352917,0.399,72.553158391,100000,0,0.0
HD-VF,100000,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000000,0.5,173332,186846,0.676,1722.5068908209998,100000,74,0.0
HD-VF,100000,10,0.2,0.0,uniform,CHI_1.0e-5,1,2000000,0.5,623180,645599,0.4579,80.273875702,100000,0,0.0
HD-VF,100000,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000000,0.5,352857,367654,0.6802,2230.71425529,100000,100,0.0
HD-VF,100000,2,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,7641,24651,1.0147,42.532094858,120000,0,0.0
HD-VF,100000,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,3587,24474,1.0165,80.39060387399999,120000,7,0.0
HD-VF,100000,2,0.0,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,72307,95271,1.0509,28.341508626,120000,0,0.0
HD-VF,100000,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,18577,28767,1.1839,311.281902901,120000,35,0.0
HD-VF,100000,2,0.0,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,122289,144934,1.1498,26.818757232,120000,0,0.0
HD-VF,100000,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,25704,30159,1.2646,508.757380842,120000,59,0.0
HD-VF,100000,2,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,1867,18893,1.0582,57.706553176,120000,0,0.0
HD-VF,100000,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,264,19116,1.056,70.89855853099999,120000,3,0.0
HD-VF,100000,2,0.2,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,43758,66076,1.122,35.785098657,120000,0,0.0
HD-VF,100000,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,20578,35426,1.1833,302.86364693800004,120000,38,0.0
HD-VF,100000,2,0.2,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,82341,104337,1.1828,33.941951285,120000,0,0.0
HD-VF,100000,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,30579,37488,1.2496,344.117791463,120000,39,0.0
HD-VF,100000,4,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,28809,59573,0.8512,72.154296068,120000,0,0.0
HD-VF,100000,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,15725,52448,0.8884,369.30522075600004,120000,24,0.0
HD-VF,100000,4,0.0,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,128891,161336,1.2272,48.41236442,120000,0,0.0
HD-VF,100000,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,49357,69211,1.3861,928.5049090150001,120000,68,0.0
HD-VF,100000,4,0.0,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,239321,269721,1.1197,42.807493717,120000,0,0.0
HD-VF,100000,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,91225,106629,1.2668,1368.382556387,120000,100,0.0
HD-VF,100000,4,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,25132,56730,0.9478,71.946215608,120000,0,0.0
HD-VF,100000,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,15358,52929,0.9686,319.142235645,120000,22,0.0
HD-VF,100000,4,0.2,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,116406,145944,1.129,49.508468256,120000,0,0.0
HD-VF,100000,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,40423,56533,1.2898,760.1748932950001,120000,52,0.0
HD-VF,100000,4,0.2,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,185813,215979,1.2539,46.527107442,120000,0,0.0
HD-VF,100000,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,86020,103774,1.3561,907.228418599,120000,62,0.0
HD-VF,100000,6,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,36390,72611,0.9588,74.698710073,120000,0,0.0
HD-VF,100000,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,20920,64054,0.9952,545.467273388,120000,28,0.0
HD-VF,100000,6,0.0,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,157374,195151,1.1521,60.541059794,120000,0,0.0
HD-VF,100000,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,73612,98851,1.3032,1193.1999509729999,120000,63,0.0
HD-VF,100000,6,0.0,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,261944,290883,1.4296,66.807547326,120000,0,0.0
HD-VF,100000,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,108336,120893,1.5811,1620.400885895,120000,76,0.0
HD-VF,100000,6,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,34785,71656,0.9178,76.160101922,120000,0,0.0
HD-VF,100000,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,20958,63872,0.9491,332.260278652,120000,15,0.0
HD-VF,100000,6,0.2,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,138984,179135,1.3818,62.406505611,120000,0,0.0
HD-VF,100000,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,57566,80223,1.5431,1384.317967313,120000,71,0.0
HD-VF,100000,6,0.2,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,249917,283004,1.5663,61.096701014,120000,0,0.0
HD-VF,100000,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,96993,112486,1.7144,1753.055670567,120000,87,0.0
HD-VF,100000,8,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,41201,81363,0.985,92.688753787,120000,0,0.0
HD-VF,100000,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,24038,68962,1.0344,546.854826633,120000,21,0.0
HD-VF,100000,8,0.0,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,180165,221650,1.2115,68.118164226,120000,0,0.0
HD-VF,100000,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,72372,93201,1.4069,1569.2094477990001,120000,71,0.0
HD-VF,100000,8,0.0,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,324291,359768,1.3245,55.26818396,120000,0,0.0
HD-VF,100000,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,120813,134389,1.5146,2641.632790309,120000,100,0.0
HD-VF,100000,8,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,39488,79589,1.0724,83.597022677,120000,0,0.0
HD-VF,100000,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,24168,70836,1.1048,419.05548596999995,120000,19,0.0
HD-VF,100000,8,0.2,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,182408,225990,1.1865,65.985791117,120000,0,0.0
HD-VF,100000,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,68105,88757,1.3955,1693.560067546,120000,77,0.0
HD-VF,100000,8,0.2,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,317423,354403,1.3775,59.569565329,120000,0,0.0
HD-VF,100000,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,128872,149688,1.5496,1704.982734918,120000,79,0.0
HD-VF,100000,10,0.0,0.2,uniform,CHI_1.0e-5,1,200000,0.5,45518,88391,1.042,81.533842511,120000,0,0.0
HD-VF,100000,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,27864,76076,1.0879,538.99810507,120000,22,0.0
HD-VF,100000,10,0.0,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,206666,248208,1.269,67.679445714,120000,0,0.0
HD-VF,100000,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,79731,106955,1.4752,1937.0482020700001,120000,83,0.0
HD-VF,100000,10,0.0,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,356325,389499,1.6002,59.282019412,120000,0,0.0
HD-VF,100000,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,138154,157365,1.7915,2256.794238345,120000,98,0.0
HD-VF,100000,10,0.2,0.2,uniform,CHI_1.0e-5,1,200000,0.5,42432,84027,1.0707,76.475901451,120000,0,0.0
HD-VF,100000,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200000,0.5,23922,69288,1.1274,639.022697388,120000,29,0.0
HD-VF,100000,10,0.2,0.2,uniform,CHI_1.0e-5,1,1000000,0.5,202189,247413,1.3041,65.245774378,120000,0,0.0
HD-VF,100000,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000000,0.5,82427,112337,1.4991,1815.816815621,120000,82,0.0
HD-VF,100000,10,0.2,0.2,uniform,CHI_1.0e-5,1,2000000,0.5,341033,378626,1.6793,63.205280985,120000,0,0.0
HD-VF,100000,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000000,0.5,152658,174645,1.8431,2253.2737355189997,120000,100,0.0
HD-VF,100000,2,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,14282,28347,0.7608,66.089541261,106014,0,0.0
HD-VF,100000,2,0.0,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,48666,58045,0.9289,191.078480484,104033,0,0.0
HD-VF,100000,2,0.0,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,103032,111457,0.9522,299.179794953,102179,0,0.0
HD-VF,100000,2,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,13614,31838,0.7492,72.968251474,105716,0,0.0
HD-VF,100000,2,0.2,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,42439,51964,0.9448,181.49119914,103515,0,0.0
HD-VF,100000,2,0.2,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,90791,98519,0.983,323.680377916,102212,0,0.0
HD-VF,100000,4,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,27714,55027,0.5413,87.13753402,105947,0,0.0
HD-VF,100000,4,0.0,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,116860,136358,0.7601,212.804482459,103874,0,0.0
HD-VF,100000,4,0.0,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,302760,324577,0.7251,349.488939337,100621,0,0.0
HD-VF,100000,4,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,23587,51620,0.5644,73.920178394,105865,0,0.0
HD-VF,100000,4,0.2,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,102791,121014,0.7951,219.945341631,108533,0,0.0
HD-VF,100000,4,0.2,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,285544,306932,0.7321,336.724925685,100792,0,0.0
HD-VF,100000,6,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,30879,63433,0.4938,85.102520423,101012,0,0.0
HD-VF,100000,6,0.0,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,145627,167134,0.7169,219.665580097,104935,0,0.0
HD-VF,100000,6,0.0,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,423639,450307,0.6133,351.561990939,100946,0,0.0
HD-VF,100000,6,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,31689,64373,0.4897,82.36862659,101012,0,0.0
HD-VF,100000,6,0.2,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,145982,166463,0.7158,201.87564751,100983,0,0.0
HD-VF,100000,6,0.2,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,345717,370643,0.6867,349.901798862,100594,0,0.0
HD-VF,100000,8,0.0,0.2,frequency,CHI_1.0e-5,1,200000,0.5,31901,65338,0.4749,83.383659227,103694,0,0.0
HD-VF,100000,8,0.0,0.2,frequency,CHI_1.0e-5,1,1000000,0.5,174355,200345,0.6655,195.671725504,100739,0,0.0
HD-VF,100000,8,0.0,0.2,frequency,CHI_1.0e-5,1,2000000,0.5,434117,454432,0.6134,340.448212792,102993,0,0.0
HD-VF,100000,8,0.2,0.2,frequency,CHI_1.0e-5,1,200000,0.5,36543,72148,0.4377,79.980980534,101850,0,0.0
