dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
ED,1000,0.004,2,0.1,0.0,CHI,127082,127514,0.274429
ED,1000,0.004,2,0.1,0.0,RND,154584,154728,0.2541079
ED,1000,0.003,2,0.1,0.0,CHIM,127159,127548,0.2975362
ED,1000,0.003,2,0.1,0.0,CHI,127082,127514,0.2740426
ED,1000,0.003,2,0.1,0.0,RND,154539,154722,0.2431829
ED,1000,0.002,2,0.1,0.0,CHIM,127159,127548,0.3119216
ED,1000,0.002,2,0.1,0.0,CHI,127082,127514,0.3030807
ED,1000,0.002,2,0.1,0.0,RND,154552,154667,0.2601029
ED,1000,0.001,2,0.1,0.0,CHIM,127159,127548,0.3164849
ED,1000,0.001,2,0.1,0.0,CHI,127082,127514,0.2871569
ED,1000,0.001,2,0.1,0.0,RND,154542,154720,0.2882368
ED,1000,0.0009,2,0.1,0.0,CHIM,127159,127548,0.2964837
ED,1000,0.0009,2,0.1,0.0,CHI,127082,127514,0.2833046
ED,1000,0.0009,2,0.1,0.0,RND,154540,154699,0.2525553
ED,1000,0.0008,2,0.1,0.0,CHIM,127159,127548,0.3277039
ED,1000,0.0008,2,0.1,0.0,CHI,127082,127514,0.2753447
ED,1000,0.0008,2,0.1,0.0,RND,154615,154707,0.2432594
ED,1000,0.0007,2,0.1,0.0,CHIM,127159,127548,0.2884796
ED,1000,0.0007,2,0.1,0.0,CHI,127082,127514,0.2630856
ED,1000,0.0007,2,0.1,0.0,RND,154566,154734,0.2523783
ED,1000,0.0006,2,0.1,0.0,CHIM,127159,127548,0.3107824
ED,1000,0.0006,2,0.1,0.0,CHI,127082,127514,0.2964384
ED,1000,0.0006,2,0.1,0.0,RND,154528,154680,0.2357048
ED,1000,0.0005,2,0.1,0.0,CHIM,127159,127548,0.3133983
ED,1000,0.0005,2,0.1,0.0,CHI,127082,127514,0.2963782
ED,1000,0.0005,2,0.1,0.0,RND,154598,154689,0.2308356
ED,1000,0.0004,2,0.1,0.0,CHIM,127159,127548,0.3087515
ED,1000,0.0004,2,0.1,0.0,CHI,127082,127514,0.2797675
ED,1000,0.0004,2,0.1,0.0,RND,154511,154696,0.2619518
ED,1000,0.0003,2,0.1,0.0,CHIM,127159,127548,0.299661
ED,1000,0.0003,2,0.1,0.0,CHI,127082,127514,0.2814638
ED,1000,0.0003,2,0.1,0.0,RND,154622,154699,0.2686473
