dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
HD,5000,0.004,2,0.1,0.0,CHI,112716,113429,0.9850126
HD,5000,0.004,2,0.1,0.0,RND,154684,154639,3.7160596
HD,5000,0.003,2,0.1,0.0,CHIM,113735,114233,0.7570707
HD,5000,0.003,2,0.1,0.0,CHI,111992,112666,1.0419934
HD,5000,0.003,2,0.1,0.0,RND,154641,154623,3.6718943
HD,5000,0.002,2,0.1,0.0,CHIM,113946,114515,0.7466367
HD,5000,0.002,2,0.1,0.0,CHI,111976,112793,0.8609762
HD,5000,0.002,2,0.1,0.0,RND,154683,154616,3.7008874
HD,5000,0.001,2,0.1,0.0,CHIM,113029,113404,0.7228138
HD,5000,0.001,2,0.1,0.0,CHI,112155,112583,0.882655
HD,5000,0.001,2,0.1,0.0,RND,154693,154673,3.714493
HD,5000,0.0009,2,0.1,0.0,CHIM,113311,113973,0.7257928
HD,5000,0.0009,2,0.1,0.0,CHI,112140,112922,0.860192
HD,5000,0.0009,2,0.1,0.0,RND,154685,154631,3.7420496
HD,5000,0.0008,2,0.1,0.0,CHIM,113457,114150,0.7059739
HD,5000,0.0008,2,0.1,0.0,CHI,112303,113302,0.956668
HD,5000,0.0008,2,0.1,0.0,RND,154674,154638,3.7772956
HD,5000,0.0007,2,0.1,0.0,CHIM,113540,114033,0.7148312
HD,5000,0.0007,2,0.1,0.0,CHI,112263,112889,0.8208584
HD,5000,0.0007,2,0.1,0.0,RND,154682,154643,3.7388895
HD,5000,0.0006,2,0.1,0.0,CHIM,114032,114415,0.7135784
HD,5000,0.0006,2,0.1,0.0,CHI,112203,112690,0.8661901
HD,5000,0.0006,2,0.1,0.0,RND,154656,154620,3.70208
HD,5000,0.0005,2,0.1,0.0,CHIM,113838,114362,0.7237639
HD,5000,0.0005,2,0.1,0.0,CHI,112195,112949,0.9584463
HD,5000,0.0005,2,0.1,0.0,RND,154702,154639,3.8591255
HD,5000,0.0004,2,0.1,0.0,CHIM,113629,113997,0.6992461
HD,5000,0.0004,2,0.1,0.0,CHI,112468,113209,1.0495703
HD,5000,0.0004,2,0.1,0.0,RND,154663,154630,3.6498267
HD,5000,0.0003,2,0.1,0.0,CHIM,113511,114064,0.7361208
HD,5000,0.0003,2,0.1,0.0,CHI,112519,113293,0.9020706
HD,5000,0.0003,2,0.1,0.0,RND,154665,154631,3.8415575
HD,5000,0.0002,2,0.1,0.0,CHIM,113426,114073,0.7277865
HD,5000,0.0002,2,0.1,0.0,CHI,112302,113127,0.9807474
HD,5000,0.0002,2,0.1,0.0,RND,154635,154645,3.752589
HD,5000,0.0001,2,0.1,0.0,CHIM,114362,114868,0.7698873
HD,5000,0.0001,2,0.1,0.0,CHI,112324,113125,0.9723483
HD,5000,0.0001,2,0.1,0.0,RND,154698,154619,3.6261651
HD,5000,9.0e-5,2,0.1,0.0,CHIM,113479,113973,0.7743212
HD,5000,9.0e-5,2,0.1,0.0,CHI,112201,112726,0.8429287
HD,5000,9.0e-5,2,0.1,0.0,RND,154683,154597,3.6560937
HD,5000,8.0e-5,2,0.1,0.0,CHIM,113753,114026,0.730571
HD,5000,8.0e-5,2,0.1,0.0,CHI,112176,112661,0.8949869
HD,5000,8.0e-5,2,0.1,0.0,RND,154653,154624,3.6399762
HD,5000,7.0e-5,2,0.1,0.0,CHIM,113372,113819,0.7228803
HD,5000,7.0e-5,2,0.1,0.0,CHI,112136,112874,1.0276103
HD,5000,7.0e-5,2,0.1,0.0,RND,154651,154610,3.6058358
HD,5000,6.0e-5,2,0.1,0.0,CHIM,113986,114457,0.7388392
HD,5000,6.0e-5,2,0.1,0.0,CHI,112066,112976,0.9380518
HD,5000,6.0e-5,2,0.1,0.0,RND,154677,154624,3.6877148
HD,5000,5.0e-5,2,0.1,0.0,CHIM,114318,114801,0.734272
HD,5000,5.0e-5,2,0.1,0.0,CHI,112178,112915,0.9231681
HD,5000,5.0e-5,2,0.1,0.0,RND,154700,154627,3.7255012
HD,5000,4.0e-5,2,0.1,0.0,CHIM,113456,114049,0.7194756
HD,5000,4.0e-5,2,0.1,0.0,CHI,112196,113058,0.9563481
HD,5000,4.0e-5,2,0.1,0.0,RND,154670,154628,3.6271081
HD,5000,3.0e-5,2,0.1,0.0,CHIM,114011,114594,0.7293769
HD,5000,3.0e-5,2,0.1,0.0,CHI,112236,112974,0.9190435
HD,5000,3.0e-5,2,0.1,0.0,RND,154656,154677,3.7377036
HD,5000,2.0e-5,2,0.1,0.0,CHIM,114058,114619,0.7270146
HD,5000,2.0e-5,2,0.1,0.0,CHI,112302,113272,0.9410066
HD,5000,2.0e-5,2,0.1,0.0,RND,154677,154602,3.6971074
HD,5000,1.0e-5,2,0.1,0.0,CHIM,113949,114634,0.718221
HD,5000,1.0e-5,2,0.1,0.0,CHI,112455,113306,0.8626462
HD,5000,1.0e-5,2,0.1,0.0,RND,154675,154619,3.6947926
HD,5000,9.0e-6,2,0.1,0.0,CHIM,113243,113792,0.72707
HD,5000,9.0e-6,2,0.1,0.0,CHI,112065,112855,1.0305309
HD,5000,9.0e-6,2,0.1,0.0,RND,154645,154657,3.7352966
HD,5000,8.0e-6,2,0.1,0.0,CHIM,113922,114595,0.7187798
HD,5000,8.0e-6,2,0.1,0.0,CHI,112395,113383,0.8786778
HD,5000,8.0e-6,2,0.1,0.0,RND,154686,154640,3.7434208
HD,5000,7.0e-6,2,0.1,0.0,CHIM,113575,114052,0.707266
HD,5000,7.0e-6,2,0.1,0.0,CHI,112224,113203,1.0405836
HD,5000,7.0e-6,2,0.1,0.0,RND,154706,154627,3.6850484
HD,5000,6.0e-6,2,0.1,0.0,CHIM,113688,114177,0.7230473
HD,5000,6.0e-6,2,0.1,0.0,CHI,112223,113047,0.9640403
HD,5000,6.0e-6,2,0.1,0.0,RND,154646,154610,3.6436272
HD,5000,5.0e-6,2,0.1,0.0,CHIM,113844,114361,0.7349623
HD,5000,5.0e-6,2,0.1,0.0,CHI,112069,112797,0.8692835
HD,5000,5.0e-6,2,0.1,0.0,RND,154709,154636,3.6916217
HD,5000,4.0e-6,2,0.1,0.0,CHIM,113978,114425,0.7385482
HD,5000,4.0e-6,2,0.1,0.0,CHI,112500,113183,0.8947249
HD,5000,4.0e-6,2,0.1,0.0,RND,154641,154658,3.7243251
HD,5000,3.0e-6,2,0.1,0.0,CHIM,114832,115007,0.7339021
HD,5000,3.0e-6,2,0.1,0.0,CHI,112470,112996,0.8707164
HD,5000,3.0e-6,2,0.1,0.0,RND,154653,154636,3.8189561
HD,5000,2.0e-6,2,0.1,0.0,CHIM,114293,114704,0.7318265
HD,5000,2.0e-6,2,0.1,0.0,CHI,112339,113072,1.0050319
HD,5000,2.0e-6,2,0.1,0.0,RND,154669,154630,3.707476
HD,5000,1.0,2,0.2,0.0,CHIM,112819,113409,0.732145
HD,5000,1.0,2,0.2,0.0,CHI,111129,111692,1.0733781
HD,5000,1.0,2,0.2,0.0,RND,153293,153217,4.0604403
HD,5000,0.9,2,0.2,0.0,CHIM,113329,113815,0.6652835
HD,5000,0.9,2,0.2,0.0,CHI,111637,112270,0.9296092
HD,5000,0.9,2,0.2,0.0,RND,153293,153300,3.9944743
HD,5000,0.8,2,0.2,0.0,CHIM,113328,113900,0.8004421
HD,5000,0.8,2,0.2,0.0,CHI,111883,112330,0.9806804
HD,5000,0.8,2,0.2,0.0,RND,153306,153269,3.9475582
HD,5000,0.7,2,0.2,0.0,CHIM,112663,113326,0.73244
HD,5000,0.7,2,0.2,0.0,CHI,111003,111627,0.9002784
HD,5000,0.7,2,0.2,0.0,RND,153317,153259,4.0147275
HD,5000,0.6,2,0.2,0.0,CHIM,112859,113443,0.7618525
HD,5000,0.6,2,0.2,0.0,CHI,111398,111909,0.8560029
HD,5000,0.6,2,0.2,0.0,RND,153330,153261,3.9140559
HD,5000,0.5,2,0.2,0.0,CHIM,113276,113955,0.7168188
HD,5000,0.5,2,0.2,0.0,CHI,112318,113058,0.9561555
HD,5000,0.5,2,0.2,0.0,RND,153317,153297,3.9085763
HD,5000,0.4,2,0.2,0.0,CHIM,113027,113593,0.754222
HD,5000,0.4,2,0.2,0.0,CHI,111487,111895,0.9355034
HD,5000,0.4,2,0.2,0.0,RND,153325,153301,3.9753898
HD,5000,0.3,2,0.2,0.0,CHIM,112133,112664,0.7431496
HD,5000,0.3,2,0.2,0.0,CHI,111316,111781,0.9756585
HD,5000,0.3,2,0.2,0.0,RND,153278,153300,3.8449151
HD,5000,0.2,2,0.2,0.0,CHIM,112499,113271,0.7280971
HD,5000,0.2,2,0.2,0.0,CHI,111601,112185,0.9092595
HD,5000,0.2,2,0.2,0.0,RND,153320,153246,4.07419
HD,5000,0.1,2,0.2,0.0,CHIM,113141,113673,0.6944492
HD,5000,0.1,2,0.2,0.0,CHI,112181,112937,0.905235
HD,5000,0.1,2,0.2,0.0,RND,153313,153302,3.9207704
HD,5000,0.09,2,0.2,0.0,CHIM,112983,113468,0.7095269
HD,5000,0.09,2,0.2,0.0,CHI,111753,112280,0.9351607
HD,5000,0.09,2,0.2,0.0,RND,153321,153279,3.9626529
HD,5000,0.08,2,0.2,0.0,CHIM,112248,112859,0.7457254
HD,5000,0.08,2,0.2,0.0,CHI,111378,111770,0.9037467
HD,5000,0.08,2,0.2,0.0,RND,153303,153289,3.9315142
HD,5000,0.07,2,0.2,0.0,CHIM,112289,112961,0.7364754
HD,5000,0.07,2,0.2,0.0,CHI,110941,111443,0.9085441
HD,5000,0.07,2,0.2,0.0,RND,153312,153252,4.0862766
HD,5000,0.06,2,0.2,0.0,CHIM,112266,113011,0.751234
HD,5000,0.06,2,0.2,0.0,CHI,111249,111890,0.9026392
HD,5000,0.06,2,0.2,0.0,RND,153293,153313,3.8933174
HD,5000,0.05,2,0.2,0.0,CHIM,113230,113616,0.7682052
HD,5000,0.05,2,0.2,0.0,CHI,111746,112044,1.0515471
HD,5000,0.05,2,0.2,0.0,RND,153295,153278,3.9381431
HD,5000,0.04,2,0.2,0.0,CHIM,112646,113253,0.7405176
HD,5000,0.04,2,0.2,0.0,CHI,111028,111616,1.0097794
HD,5000,0.04,2,0.2,0.0,RND,153268,153277,3.8839377
HD,5000,0.03,2,0.2,0.0,CHIM,112989,113618,0.7076294
HD,5000,0.03,2,0.2,0.0,CHI,111886,112709,0.9883702
