dependency,skus,service_level,wareh,diff,buffer,heuristic,parcel_train,parcel_test,duration
EF,5000,3.0e-5,2,0.1,0.0,CHI,149921,154632,0.9721333
EF,5000,3.0e-5,2,0.1,0.0,RND,154651,154714,3.4682672
EF,5000,2.0e-5,2,0.1,0.0,CHIM,153368,154732,0.694276
EF,5000,2.0e-5,2,0.1,0.0,CHI,149921,154632,0.9472972
EF,5000,2.0e-5,2,0.1,0.0,RND,154629,154686,3.3945655
EF,5000,1.0e-5,2,0.1,0.0,CHIM,153391,154733,0.6833691
EF,5000,1.0e-5,2,0.1,0.0,CHI,150080,154656,0.9656441
EF,5000,1.0e-5,2,0.1,0.0,RND,154641,154708,3.4253695
EF,5000,9.0e-6,2,0.1,0.0,CHIM,153393,154729,0.6838647
EF,5000,9.0e-6,2,0.1,0.0,CHI,150030,154777,0.9570785
EF,5000,9.0e-6,2,0.1,0.0,RND,154635,154706,3.3957462
EF,5000,8.0e-6,2,0.1,0.0,CHIM,153393,154729,0.6912797
EF,5000,8.0e-6,2,0.1,0.0,CHI,150030,154777,0.9467869
EF,5000,8.0e-6,2,0.1,0.0,RND,154638,154730,3.3746356
EF,5000,7.0e-6,2,0.1,0.0,CHIM,153393,154729,0.6980688
EF,5000,7.0e-6,2,0.1,0.0,CHI,150030,154777,0.9576085
EF,5000,7.0e-6,2,0.1,0.0,RND,154636,154720,3.4435125
EF,5000,6.0e-6,2,0.1,0.0,CHIM,153393,154729,0.6979473
EF,5000,6.0e-6,2,0.1,0.0,CHI,150030,154777,0.9508977
EF,5000,6.0e-6,2,0.1,0.0,RND,154632,154699,3.3939446
EF,5000,5.0e-6,2,0.1,0.0,CHIM,153393,154729,0.6996361
EF,5000,5.0e-6,2,0.1,0.0,CHI,150030,154777,0.95892
EF,5000,5.0e-6,2,0.1,0.0,RND,154655,154702,3.3750164
EF,5000,4.0e-6,2,0.1,0.0,CHIM,153393,154729,0.6971643
EF,5000,4.0e-6,2,0.1,0.0,CHI,150030,154777,0.9455674
EF,5000,4.0e-6,2,0.1,0.0,RND,154636,154712,3.4746807
EF,5000,3.0e-6,2,0.1,0.0,CHIM,153398,154724,0.6967897
EF,5000,3.0e-6,2,0.1,0.0,CHI,149982,154539,0.9431884
EF,5000,3.0e-6,2,0.1,0.0,RND,154643,154712,3.428512
EF,5000,2.0e-6,2,0.1,0.0,CHIM,153398,154724,0.7005313
EF,5000,2.0e-6,2,0.1,0.0,CHI,149982,154539,0.9958831
EF,5000,2.0e-6,2,0.1,0.0,RND,154671,154714,3.4275512
EF,5000,1.0,2,0.2,0.0,CHIM,149848,153362,0.6862506
EF,5000,1.0,2,0.2,0.0,CHI,148304,153265,0.9768176
EF,5000,1.0,2,0.2,0.0,RND,153287,153326,3.6535884
EF,5000,0.9,2,0.2,0.0,CHIM,149898,153328,0.6919713
EF,5000,0.9,2,0.2,0.0,CHI,148357,153376,0.9631967
EF,5000,0.9,2,0.2,0.0,RND,153279,153350,3.6346063
EF,5000,0.8,2,0.2,0.0,CHIM,149976,153325,0.6701896
EF,5000,0.8,2,0.2,0.0,CHI,148349,153354,0.9390892
EF,5000,0.8,2,0.2,0.0,RND,153302,153344,3.6380401
EF,5000,0.7,2,0.2,0.0,CHIM,149895,153387,0.6936244
EF,5000,0.7,2,0.2,0.0,CHI,148313,153286,0.976121
EF,5000,0.7,2,0.2,0.0,RND,153278,153346,3.618363
EF,5000,0.6,2,0.2,0.0,CHIM,150106,153455,0.6714472
EF,5000,0.6,2,0.2,0.0,CHI,148390,153275,0.9991372
EF,5000,0.6,2,0.2,0.0,RND,153281,153359,3.6773508
EF,5000,0.5,2,0.2,0.0,CHIM,150062,153400,0.6884258
EF,5000,0.5,2,0.2,0.0,CHI,148427,153292,0.9602696
EF,5000,0.5,2,0.2,0.0,RND,153296,153378,3.6777349
EF,5000,0.4,2,0.2,0.0,CHIM,150298,153388,0.7265362
EF,5000,0.4,2,0.2,0.0,CHI,148522,153266,0.9605217
EF,5000,0.4,2,0.2,0.0,RND,153277,153328,3.6281644
EF,5000,0.3,2,0.2,0.0,CHIM,150297,153352,0.6935585
EF,5000,0.3,2,0.2,0.0,CHI,148617,153322,0.9094142
EF,5000,0.3,2,0.2,0.0,RND,153279,153362,3.700567
EF,5000,0.2,2,0.2,0.0,CHIM,150410,153335,0.7061925
EF,5000,0.2,2,0.2,0.0,CHI,148331,153388,0.99015
EF,5000,0.2,2,0.2,0.0,RND,153310,153369,3.6726622
EF,5000,0.1,2,0.2,0.0,CHIM,150767,153455,0.9779836
EF,5000,0.1,2,0.2,0.0,CHI,148458,153419,1.0596981
EF,5000,0.1,2,0.2,0.0,RND,153262,153359,3.9341426
EF,5000,0.09,2,0.2,0.0,CHIM,150781,153422,0.9093417
EF,5000,0.09,2,0.2,0.0,CHI,148445,153311,0.9783302
EF,5000,0.09,2,0.2,0.0,RND,153291,153331,3.7353578
EF,5000,0.08,2,0.2,0.0,CHIM,150732,153396,0.9000739
EF,5000,0.08,2,0.2,0.0,CHI,148385,153235,0.975018
EF,5000,0.08,2,0.2,0.0,RND,153275,153333,3.6944068
EF,5000,0.07,2,0.2,0.0,CHIM,150773,153380,0.8967117
EF,5000,0.07,2,0.2,0.0,CHI,148449,153326,0.9910324
EF,5000,0.07,2,0.2,0.0,RND,153285,153331,3.6949056
EF,5000,0.06,2,0.2,0.0,CHIM,150799,153422,0.8867413
EF,5000,0.06,2,0.2,0.0,CHI,148404,153273,0.9698317
EF,5000,0.06,2,0.2,0.0,RND,153286,153325,3.7341621
EF,5000,0.05,2,0.2,0.0,CHIM,150649,153398,0.7026463
EF,5000,0.05,2,0.2,0.0,CHI,148438,153278,0.9942128
EF,5000,0.05,2,0.2,0.0,RND,153281,153361,3.7399537
EF,5000,0.04,2,0.2,0.0,CHIM,150632,153373,0.8879934
EF,5000,0.04,2,0.2,0.0,CHI,148382,153376,0.9900609
EF,5000,0.04,2,0.2,0.0,RND,153282,153349,3.6579777
EF,5000,0.03,2,0.2,0.0,CHIM,150925,153330,0.8784996
EF,5000,0.03,2,0.2,0.0,CHI,148439,153408,0.9678572
